avg_win,discard_strategy,draw_strategy,elapsed_seconds,knock_strategy,notes,player_number,rounds,seed,sim_id,start_time,var_win,wins
1.2933333333333332,Discard Highest Useless,Pile if Completes,280.483684,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,212.0,2020-06-30 04:16:29,290.55395555555555,149.0
0.6966666666666667,Discard Highest Useless,Pile if Completes,239.286744,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,213.0,2020-06-30 04:21:10,315.33798888888884,167.0
-0.6966666666666667,Discard Highest Useless,Pile if Completes,239.286744,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,213.0,2020-06-30 04:21:10,315.33798888888884,128.0
1.356666666666667,Discard Highest Useless,Pile if Completes,205.861599,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,214.0,2020-06-30 04:25:09,309.6494555555556,171.0
-1.356666666666667,Discard Highest Useless,Pile if Completes,205.861599,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,214.0,2020-06-30 04:25:09,309.6494555555556,127.0
2.8,Discard Highest Useless,Pile if Completes,179.69110600000005,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,215.0,2020-06-30 04:28:35,343.94,168.0
-2.8,Discard Highest Useless,Pile if Completes,179.69110600000005,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,215.0,2020-06-30 04:28:35,343.94,129.0
3.4766666666666666,Discard Highest Useless,Pile if Completes,146.520897,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,216.0,2020-06-30 04:31:34,343.0227888888889,174.0
-3.4766666666666666,Discard Highest Useless,Pile if Completes,146.520897,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,216.0,2020-06-30 04:31:34,343.0227888888889,123.0
5.246666666666667,Discard Highest Useless,Pile if Completes,122.410271,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,217.0,2020-06-30 04:34:01,387.01248888888887,178.0
-5.246666666666667,Discard Highest Useless,Pile if Completes,122.410271,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,217.0,2020-06-30 04:34:01,387.01248888888887,118.0
-0.18333333333333326,Discard Highest Useless,Pile if Completes,372.998414,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,218.0,2020-06-30 04:36:03,232.17638888888888,139.0
0.18333333333333326,Discard Highest Useless,Pile if Completes,372.998414,Knock at 25,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,218.0,2020-06-30 04:36:03,232.17638888888888,147.0
0.6266666666666667,Discard Highest Useless,Pile if Completes,318.43844,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,219.0,2020-06-30 04:42:16,262.5206222222222,152.0
-0.6266666666666667,Discard Highest Useless,Pile if Completes,318.43844,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,219.0,2020-06-30 04:42:16,262.5206222222222,137.0
0.13,Discard Highest Useless,Pile if Completes,267.961697,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,220.0,2020-06-30 04:47:35,310.42643333333336,148.0
-0.13,Discard Highest Useless,Pile if Completes,267.961697,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,220.0,2020-06-30 04:47:35,310.42643333333336,140.0
1.8766666666666667,Discard Highest Useless,Pile if Completes,245.367868,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,221.0,2020-06-30 04:52:03,305.7947888888889,162.0
-1.8766666666666667,Discard Highest Useless,Pile if Completes,245.367868,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,221.0,2020-06-30 04:52:03,305.7947888888889,129.0
1.9433333333333327,Discard Highest Useless,Pile if Completes,208.339927,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,222.0,2020-06-30 04:56:08,267.4667888888889,170.0
-1.9433333333333327,Discard Highest Useless,Pile if Completes,208.339927,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,222.0,2020-06-30 04:56:08,267.4667888888889,122.0
2.486666666666667,Discard Highest Useless,Pile if Completes,174.500913,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,223.0,2020-06-30 04:59:37,311.4031555555556,154.0
-2.486666666666667,Discard Highest Useless,Pile if Completes,174.500913,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,223.0,2020-06-30 04:59:37,311.4031555555556,136.0
3.6166666666666663,Discard Highest Useless,Pile if Completes,140.286139,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,224.0,2020-06-30 05:02:31,293.1030555555556,161.0
-3.6166666666666663,Discard Highest Useless,Pile if Completes,140.286139,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,224.0,2020-06-30 05:02:31,293.1030555555556,130.0
5.13,Discard Highest Useless,Pile if Completes,119.35173,Knock at 25,Completing the grid search on constant knock strategies.,0.0,300.0,89350.0,225.0,2020-06-30 05:04:51,296.5331,175.0
-5.13,Discard Highest Useless,Pile if Completes,119.35173,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89350.0,225.0,2020-06-30 05:04:51,296.5331,121.0
0.3333333333333333,Discard Highest Useless,Pile if Completes,279.908952,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,226.0,2020-06-30 05:06:51,285.6355555555556,145.0
-0.3333333333333333,Discard Highest Useless,Pile if Completes,279.908952,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,226.0,2020-06-30 05:06:51,285.6355555555556,148.0
0.11666666666666667,Discard Highest Useless,Pile if Completes,251.693214,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,227.0,2020-06-30 05:11:31,282.98972222222216,154.0
-0.11666666666666667,Discard Highest Useless,Pile if Completes,251.693214,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,227.0,2020-06-30 05:11:31,282.98972222222216,136.0
1.5033333333333334,Discard Highest Useless,Pile if Completes,218.63114700000003,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,228.0,2020-06-30 05:15:42,283.5966555555555,153.0
-1.5033333333333334,Discard Highest Useless,Pile if Completes,218.63114700000003,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,228.0,2020-06-30 05:15:42,283.5966555555555,137.0
3.3833333333333333,Discard Highest Useless,Pile if Completes,195.72641,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,229.0,2020-06-30 05:19:21,275.996388888889,164.0
-3.3833333333333333,Discard Highest Useless,Pile if Completes,195.72641,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,229.0,2020-06-30 05:19:21,275.996388888889,130.0
4.386666666666667,Discard Highest Useless,Pile if Completes,159.00210900000005,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,230.0,2020-06-30 05:22:37,304.69048888888886,167.0
-4.386666666666667,Discard Highest Useless,Pile if Completes,159.00210900000005,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,230.0,2020-06-30 05:22:37,304.69048888888886,129.0
3.56,Discard Highest Useless,Pile if Completes,140.999899,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,231.0,2020-06-30 05:25:16,282.99306666666666,164.0
-3.56,Discard Highest Useless,Pile if Completes,140.999899,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,231.0,2020-06-30 05:25:16,282.99306666666666,130.0
6.926666666666668,Discard Highest Useless,Pile if Completes,111.943394,Knock at 30,Completing the grid search on constant knock strategies.,0.0,300.0,89351.0,232.0,2020-06-30 05:27:37,315.7012888888889,188.0
-6.926666666666668,Discard Highest Useless,Pile if Completes,111.943394,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89351.0,232.0,2020-06-30 05:27:37,315.7012888888889,107.0
1.6566666666666667,Discard Highest Useless,Pile if Completes,223.329646,Knock at 35,Completing the grid search on constant knock strategies.,0.0,300.0,89352.0,233.0,2020-06-30 05:29:29,326.09212222222214,152.0
-1.6566666666666667,Discard Highest Useless,Pile if Completes,223.329646,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89352.0,233.0,2020-06-30 05:29:29,326.09212222222214,141.0
1.99,Discard Highest Useless,Pile if Completes,196.02871100000002,Knock at 35,Completing the grid search on constant knock strategies.,0.0,300.0,89352.0,234.0,2020-06-30 05:33:12,350.5099,160.0
-1.99,Discard Highest Useless,Pile if Completes,196.02871100000002,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89352.0,234.0,2020-06-30 05:33:12,350.5099,136.0
2.333333333333333,Discard Highest Useless,Pile if Completes,172.138054,Knock at 35,Completing the grid search on constant knock strategies.,0.0,300.0,89352.0,235.0,2020-06-30 05:36:28,353.1688888888888,159.0
-2.333333333333333,Discard Highest Useless,Pile if Completes,172.138054,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89352.0,235.0,2020-06-30 05:36:28,353.1688888888888,133.0
2.49,Discard Highest Useless,Pile if Completes,148.937175,Knock at 35,Completing the grid search on constant knock strategies.,0.0,300.0,89352.0,236.0,2020-06-30 05:39:20,342.6965666666667,162.0
-2.49,Discard Highest Useless,Pile if Completes,148.937175,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89352.0,236.0,2020-06-30 05:39:20,342.6965666666667,136.0
4.016666666666667,Discard Highest Useless,Pile if Completes,131.724053,Knock at 35,Completing the grid search on constant knock strategies.,0.0,300.0,89352.0,237.0,2020-06-30 05:41:49,343.87638888888887,167.0
-4.016666666666667,Discard Highest Useless,Pile if Completes,131.724053,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89352.0,237.0,2020-06-30 05:41:49,343.87638888888887,126.0
4.926666666666667,Discard Highest Useless,Pile if Completes,111.79603200000001,Knock at 35,Completing the grid search on constant knock strategies.,0.0,300.0,89352.0,238.0,2020-06-30 05:44:01,348.90128888888887,176.0
-4.926666666666667,Discard Highest Useless,Pile if Completes,111.79603200000001,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89352.0,238.0,2020-06-30 05:44:01,348.90128888888887,117.0
0.21333333333333326,Discard Highest Useless,Pile if Completes,177.851255,Knock at 40,Completing the grid search on constant knock strategies.,0.0,300.0,89353.0,239.0,2020-06-30 05:45:53,271.5344888888889,150.0
-0.21333333333333326,Discard Highest Useless,Pile if Completes,177.851255,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89353.0,239.0,2020-06-30 05:45:53,271.5344888888889,146.0
1.2133333333333334,Discard Highest Useless,Pile if Completes,160.307253,Knock at 40,Completing the grid search on constant knock strategies.,0.0,300.0,89353.0,240.0,2020-06-30 05:48:51,265.27448888888887,155.0
-1.2133333333333334,Discard Highest Useless,Pile if Completes,160.307253,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89353.0,240.0,2020-06-30 05:48:51,265.27448888888887,143.0
2.28,Discard Highest Useless,Pile if Completes,143.608145,Knock at 40,Completing the grid search on constant knock strategies.,0.0,300.0,89353.0,241.0,2020-06-30 05:51:31,277.87493333333333,162.0
-2.28,Discard Highest Useless,Pile if Completes,143.608145,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89353.0,241.0,2020-06-30 05:51:31,277.87493333333333,136.0
3.123333333333333,Discard Highest Useless,Pile if Completes,119.277667,Knock at 40,Completing the grid search on constant knock strategies.,0.0,300.0,89353.0,242.0,2020-06-30 05:53:55,271.75478888888887,166.0
-3.123333333333333,Discard Highest Useless,Pile if Completes,119.277667,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89353.0,242.0,2020-06-30 05:53:55,271.75478888888887,131.0
4.09,Discard Highest Useless,Pile if Completes,103.470341,Knock at 40,Completing the grid search on constant knock strategies.,0.0,300.0,89353.0,243.0,2020-06-30 05:55:54,258.04189999999994,175.0
-4.09,Discard Highest Useless,Pile if Completes,103.470341,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89353.0,243.0,2020-06-30 05:55:54,258.04189999999994,122.0
0.89,Discard Highest Useless,Pile if Completes,145.214107,Knock at 45,Completing the grid search on constant knock strategies.,0.0,300.0,89354.0,244.0,2020-06-30 05:57:37,335.6179,144.0
-0.89,Discard Highest Useless,Pile if Completes,145.214107,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89354.0,244.0,2020-06-30 05:57:37,335.6179,149.0
2.4766666666666666,Discard Highest Useless,Pile if Completes,133.73986399999998,Knock at 45,Completing the grid search on constant knock strategies.,0.0,300.0,89354.0,245.0,2020-06-30 06:00:03,312.5294555555556,157.0
-2.4766666666666666,Discard Highest Useless,Pile if Completes,133.73986399999998,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89354.0,245.0,2020-06-30 06:00:03,312.5294555555556,138.0
2.986666666666667,Discard Highest Useless,Pile if Completes,117.699481,Knock at 45,Completing the grid search on constant knock strategies.,0.0,300.0,89354.0,246.0,2020-06-30 06:02:16,290.81982222222223,161.0
-2.986666666666667,Discard Highest Useless,Pile if Completes,117.699481,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89354.0,246.0,2020-06-30 06:02:16,290.81982222222223,133.0
4.286666666666667,Discard Highest Useless,Pile if Completes,106.482725,Knock at 45,Completing the grid search on constant knock strategies.,0.0,300.0,89354.0,247.0,2020-06-30 06:04:14,305.9844888888888,172.0
-4.286666666666667,Discard Highest Useless,Pile if Completes,106.482725,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89354.0,247.0,2020-06-30 06:04:14,305.9844888888888,122.0
-0.27,Discard Highest Useless,Pile if Completes,120.99089199999999,Knock at 50,Completing the grid search on constant knock strategies.,0.0,300.0,89355.0,248.0,2020-06-30 06:06:01,283.40376666666674,138.0
0.27,Discard Highest Useless,Pile if Completes,120.99089199999999,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89355.0,248.0,2020-06-30 06:06:01,283.40376666666674,153.0
0.4066666666666667,Discard Highest Useless,Pile if Completes,110.001838,Knock at 50,Completing the grid search on constant knock strategies.,0.0,300.0,89355.0,249.0,2020-06-30 06:08:02,294.1546222222222,140.0
-0.4066666666666667,Discard Highest Useless,Pile if Completes,110.001838,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89355.0,249.0,2020-06-30 06:08:02,294.1546222222222,150.0
2.2533333333333334,Discard Highest Useless,Pile if Completes,100.26129,Knock at 50,Completing the grid search on constant knock strategies.,0.0,300.0,89355.0,250.0,2020-06-30 06:09:52,280.90248888888885,164.0
-2.2533333333333334,Discard Highest Useless,Pile if Completes,100.26129,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89355.0,250.0,2020-06-30 06:09:52,280.90248888888885,124.0
0.15666666666666668,Discard Highest Useless,Pile if Completes,108.572975,Knock at 55,Completing the grid search on constant knock strategies.,0.0,300.0,89356.0,251.0,2020-06-30 06:11:32,280.5054555555556,144.0
-0.15666666666666668,Discard Highest Useless,Pile if Completes,108.572975,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89356.0,251.0,2020-06-30 06:11:32,280.5054555555556,149.0
1.1766666666666667,Discard Highest Useless,Pile if Completes,97.724962,Knock at 55,Completing the grid search on constant knock strategies.,0.0,300.0,89356.0,252.0,2020-06-30 06:13:21,289.63212222222216,150.0
-1.1766666666666667,Discard Highest Useless,Pile if Completes,97.724962,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89356.0,252.0,2020-06-30 06:13:21,289.63212222222216,142.0
-0.36,Discard Highest Useless,Pile if Completes,84.617316,Knock at 60,Completing the grid search on constant knock strategies.,0.0,300.0,89357.0,253.0,2020-06-30 06:14:58,283.11706666666663,144.0
0.36,Discard Highest Useless,Pile if Completes,84.617316,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89357.0,253.0,2020-06-30 06:14:58,283.11706666666663,149.0
0.26666666666666666,Discard Highest Useless,Pile if Completes,1264.8457740000001,Knock at 10,Completing the grid search on constant knock strategies.,0.0,600.0,79321.0,254.0,2020-12-06 14:26:28,240.50222222222214,290.0
-0.26666666666666666,Discard Highest Useless,Pile if Completes,1264.8457740000001,Knock at 15,Completing the grid search on constant knock strategies.,1.0,600.0,79321.0,254.0,2020-12-06 14:26:28,240.50222222222214,288.0
-0.3433333333333333,Discard Highest Useless,Pile if Completes,1064.627971,Knock at 10,Completing the grid search on constant knock strategies.,0.0,600.0,79321.0,255.0,2020-12-06 14:47:33,276.4354555555555,295.0
0.3433333333333333,Discard Highest Useless,Pile if Completes,1064.627971,Knock at 20,Completing the grid search on constant knock strategies.,1.0,600.0,79321.0,255.0,2020-12-06 14:47:33,276.4354555555555,294.0
-0.4066666666666667,Discard Highest Useless,Pile if Completes,861.5453269999997,Knock at 10,Completing the grid search on constant knock strategies.,0.0,600.0,79321.0,256.0,2020-12-06 15:05:18,288.57128888888883,292.0
0.4066666666666667,Discard Highest Useless,Pile if Completes,861.5453269999997,Knock at 25,Completing the grid search on constant knock strategies.,1.0,600.0,79321.0,256.0,2020-12-06 15:05:18,288.57128888888883,291.0
0.555,Discard Highest Useless,Pile if Completes,754.826942,Knock at 10,Completing the grid search on constant knock strategies.,0.0,600.0,79321.0,257.0,2020-12-06 15:19:39,272.84364166666666,332.0
-0.555,Discard Highest Useless,Pile if Completes,754.826942,Knock at 30,Completing the grid search on constant knock strategies.,1.0,600.0,79321.0,257.0,2020-12-06 15:19:39,272.84364166666666,257.0
0.2983333333333333,Discard Highest Useless,Pile if Completes,629.820836,Knock at 10,Completing the grid search on constant knock strategies.,0.0,600.0,79321.0,258.0,2020-12-06 15:32:14,310.7193305555556,322.0
-0.2983333333333333,Discard Highest Useless,Pile if Completes,629.820836,Knock at 35,Completing the grid search on constant knock strategies.,1.0,600.0,79321.0,258.0,2020-12-06 15:32:14,310.7193305555556,267.0
2.14,Discard Highest Useless,Pile if Completes,524.977591,Knock at 10,Completing the grid search on constant knock strategies.,0.0,600.0,79321.0,259.0,2020-12-06 15:42:44,314.2470666666666,333.0
-2.14,Discard Highest Useless,Pile if Completes,524.977591,Knock at 40,Completing the grid search on constant knock strategies.,1.0,600.0,79321.0,259.0,2020-12-06 15:42:44,314.2470666666666,251.0
-0.8333333333333334,Discard Highest Useless,Pile if Completes,993.2919509999999,Knock at 15,Completing the grid search on constant knock strategies.,0.0,600.0,79322.0,260.0,2020-12-06 15:51:29,287.12222222222226,281.0
0.8333333333333334,Discard Highest Useless,Pile if Completes,993.2919509999999,Knock at 20,Completing the grid search on constant knock strategies.,1.0,600.0,79322.0,260.0,2020-12-06 15:51:29,287.12222222222226,297.0
-0.8583333333333333,Discard Highest Useless,Pile if Completes,857.602551,Knock at 15,Completing the grid search on constant knock strategies.,0.0,600.0,79322.0,261.0,2020-12-06 16:08:02,309.8249305555556,288.0
0.8583333333333333,Discard Highest Useless,Pile if Completes,857.602551,Knock at 25,Completing the grid search on constant knock strategies.,1.0,600.0,79322.0,261.0,2020-12-06 16:08:02,309.8249305555556,301.0
-1.175,Discard Highest Useless,Pile if Completes,711.738476,Knock at 15,Completing the grid search on constant knock strategies.,0.0,600.0,79322.0,262.0,2020-12-06 16:22:20,318.2210416666666,294.0
1.175,Discard Highest Useless,Pile if Completes,711.738476,Knock at 30,Completing the grid search on constant knock strategies.,1.0,600.0,79322.0,262.0,2020-12-06 16:22:20,318.2210416666666,288.0
0.135,Discard Highest Useless,Pile if Completes,610.328913,Knock at 15,Completing the grid search on constant knock strategies.,0.0,600.0,79322.0,263.0,2020-12-06 16:34:12,319.33010833333327,311.0
-0.135,Discard Highest Useless,Pile if Completes,610.328913,Knock at 35,Completing the grid search on constant knock strategies.,1.0,600.0,79322.0,263.0,2020-12-06 16:34:12,319.33010833333327,279.0
1.0283333333333329,Discard Highest Useless,Pile if Completes,521.1140019999998,Knock at 15,Completing the grid search on constant knock strategies.,0.0,600.0,79322.0,264.0,2020-12-06 16:44:22,323.3975305555555,321.0
-1.0283333333333329,Discard Highest Useless,Pile if Completes,521.1140019999998,Knock at 40,Completing the grid search on constant knock strategies.,1.0,600.0,79322.0,264.0,2020-12-06 16:44:22,323.3975305555555,266.0
0.2783333333333333,Discard Highest Useless,Pile if Completes,806.5968280000003,Knock at 20,Completing the grid search on constant knock strategies.,0.0,600.0,79323.0,265.0,2020-12-06 16:53:03,288.6475305555556,301.0
-0.2783333333333333,Discard Highest Useless,Pile if Completes,806.5968280000003,Knock at 25,Completing the grid search on constant knock strategies.,1.0,600.0,79323.0,265.0,2020-12-06 16:53:03,288.6475305555556,282.0
0.3533333333333333,Discard Highest Useless,Pile if Completes,670.8920059999998,Knock at 20,Completing the grid search on constant knock strategies.,0.0,600.0,79323.0,266.0,2020-12-06 17:06:30,311.8751555555555,302.0
-0.3533333333333333,Discard Highest Useless,Pile if Completes,670.8920059999998,Knock at 30,Completing the grid search on constant knock strategies.,1.0,600.0,79323.0,266.0,2020-12-06 17:06:30,311.8751555555555,278.0
1.46,Discard Highest Useless,Pile if Completes,592.449947,Knock at 20,Completing the grid search on constant knock strategies.,0.0,600.0,79323.0,267.0,2020-12-06 17:17:41,304.62173333333334,336.0
-1.46,Discard Highest Useless,Pile if Completes,592.449947,Knock at 35,Completing the grid search on constant knock strategies.,1.0,600.0,79323.0,267.0,2020-12-06 17:17:41,304.62173333333334,248.0
2.368333333333333,Discard Highest Useless,Pile if Completes,508.420519,Knock at 20,Completing the grid search on constant knock strategies.,0.0,600.0,79323.0,268.0,2020-12-06 17:27:33,316.8226638888889,340.0
-2.368333333333333,Discard Highest Useless,Pile if Completes,508.420519,Knock at 40,Completing the grid search on constant knock strategies.,1.0,600.0,79323.0,268.0,2020-12-06 17:27:33,316.8226638888889,247.0
0.9916666666666668,Discard Highest Useless,Pile if Completes,628.137011,Knock at 25,Completing the grid search on constant knock strategies.,0.0,600.0,79324.0,269.0,2020-12-06 17:36:02,300.7315972222223,309.0
-0.9916666666666668,Discard Highest Useless,Pile if Completes,628.137011,Knock at 30,Completing the grid search on constant knock strategies.,1.0,600.0,79324.0,269.0,2020-12-06 17:36:02,300.7315972222223,274.0
1.2533333333333334,Discard Highest Useless,Pile if Completes,569.1611320000002,Knock at 25,Completing the grid search on constant knock strategies.,0.0,600.0,79324.0,270.0,2020-12-06 17:46:30,299.5491555555555,306.0
-1.2533333333333334,Discard Highest Useless,Pile if Completes,569.1611320000002,Knock at 35,Completing the grid search on constant knock strategies.,1.0,600.0,79324.0,270.0,2020-12-06 17:46:30,299.5491555555555,277.0
1.9466666666666668,Discard Highest Useless,Pile if Completes,558.409486,Knock at 25,Completing the grid search on constant knock strategies.,0.0,600.0,79324.0,271.0,2020-12-06 17:55:59,322.16382222222217,322.0
-1.9466666666666668,Discard Highest Useless,Pile if Completes,558.409486,Knock at 40,Completing the grid search on constant knock strategies.,1.0,600.0,79324.0,271.0,2020-12-06 17:55:59,322.16382222222217,262.0
-0.04166666666666666,Discard Highest Useless,Pile if Completes,577.476958,Knock at 30,Completing the grid search on constant knock strategies.,0.0,600.0,79325.0,272.0,2020-12-06 18:05:17,302.1332638888888,314.0
0.04166666666666666,Discard Highest Useless,Pile if Completes,577.476958,Knock at 35,Completing the grid search on constant knock strategies.,1.0,600.0,79325.0,272.0,2020-12-06 18:05:17,302.1332638888888,272.0
0.7316666666666667,Discard Highest Useless,Pile if Completes,518.580258,Knock at 30,Completing the grid search on constant knock strategies.,0.0,600.0,79325.0,273.0,2020-12-06 18:14:55,325.8563305555556,312.0
-0.7316666666666667,Discard Highest Useless,Pile if Completes,518.580258,Knock at 40,Completing the grid search on constant knock strategies.,1.0,600.0,79325.0,273.0,2020-12-06 18:14:55,325.8563305555556,271.0
0.595,Discard Highest Useless,Pile if Completes,474.21497400000004,Knock at 35,Completing the grid search on constant knock strategies.,0.0,600.0,79326.0,274.0,2020-12-06 18:23:33,305.5676416666667,310.0
-0.595,Discard Highest Useless,Pile if Completes,474.21497400000004,Knock at 40,Completing the grid search on constant knock strategies.,1.0,600.0,79326.0,274.0,2020-12-06 18:23:33,305.5676416666667,280.0
-1.624,Discard Highest Useless,Pile if Completes,724.0777360000003,Knock at 25,"Using a learned dynamic knock strategy 
                                                                        with conservative draw and discard strategies against
                                                                        the (so far) undefeated conservative strategy with 
                                                                        a constant knock at 25 (Capablanca vs Tal)",0.0,500.0,3096.0,275.0,2020-12-12 23:17:30,324.4106240000001,223.0
1.624,Discard Highest Useless,Pile if Completes,724.0777360000003,DynamicKnockHigh vs conservative knock 25,"Using a learned dynamic knock strategy 
                                                                        with conservative draw and discard strategies against
                                                                        the (so far) undefeated conservative strategy with 
                                                                        a constant knock at 25 (Capablanca vs Tal)",1.0,500.0,3096.0,275.0,2020-12-12 23:17:30,324.4106240000001,265.0
1.24,Discard Highest Useless,Pile if Completes,415.861475,Knock at 30,"Testing different (and hopefully improved) aggressive draw and 
                                                                        discard strategy where aggressive strategy ceases after 4 turns of the game
                                                                        against equal knocking conservative strategist. Checking only 
                                                                        knocks at 20, 25, and 30. ",0.0,300.0,138493.0,276.0,2020-12-13 00:06:14,343.32906666666673,153.0
-1.24,Turn 4 Near Runs and Sets Discard,Turn 4 Near Runs and Sets Draw From Pile,415.861475,Knock at 30,"Testing different (and hopefully improved) aggressive draw and 
                                                                        discard strategy where aggressive strategy ceases after 4 turns of the game
                                                                        against equal knocking conservative strategist. Checking only 
                                                                        knocks at 20, 25, and 30. ",1.0,300.0,138493.0,276.0,2020-12-13 00:06:14,343.32906666666673,144.0
-0.5566666666666666,Discard Highest Useless,Pile if Completes,680.053854,Knock at 20,"Testing different (and hopefully improved) aggressive draw and 
                                                                        discard strategy where aggressive strategy ceases after 4 turns of the game
                                                                        against equal knocking conservative strategist. Checking only 
                                                                        knocks at 20, 25, and 30. ",0.0,300.0,138491.0,277.0,2020-12-13 00:30:20,324.9934555555555,140.0
0.5566666666666666,Turn 4 Near Runs and Sets Discard,Turn 4 Near Runs and Sets Draw From Pile,680.053854,Knock at 20,"Testing different (and hopefully improved) aggressive draw and 
                                                                        discard strategy where aggressive strategy ceases after 4 turns of the game
                                                                        against equal knocking conservative strategist. Checking only 
                                                                        knocks at 20, 25, and 30. ",1.0,300.0,138491.0,277.0,2020-12-13 00:30:20,324.9934555555555,150.0
0.72,Discard Highest Useless,Pile if Completes,506.181283,Knock at 25,"Testing different (and hopefully improved) aggressive draw and 
                                                                        discard strategy where aggressive strategy ceases after 4 turns of the game
                                                                        against equal knocking conservative strategist. Checking only 
                                                                        knocks at 20, 25, and 30. ",0.0,300.0,138492.0,278.0,2020-12-13 00:41:40,341.56826666666666,146.0
-0.72,Turn 4 Near Runs and Sets Discard,Turn 4 Near Runs and Sets Draw From Pile,506.181283,Knock at 25,"Testing different (and hopefully improved) aggressive draw and 
                                                                        discard strategy where aggressive strategy ceases after 4 turns of the game
                                                                        against equal knocking conservative strategist. Checking only 
                                                                        knocks at 20, 25, and 30. ",1.0,300.0,138492.0,278.0,2020-12-13 00:41:40,341.56826666666666,145.0
12.3975,Discard Highest Useless,Pile if Completes,3135.953188,Knock at 0,Testing the more conservative pile and discard strategy vs the more aggressive near runs/sets pile and discard strategy. Knock values will be same for both players,0.0,400.0,123241.0,279.0,2020-12-13 18:17:06,369.26949375,267.0
