Rank,slope
C-,4.918018181818176e-4
NA,1.4405144654088002e-5
S,-0.002396647500000006
A+,0.012269692857142859
A,-0.0023877375000000037
A-,-0.0017488391666666723
B+,2.2136500000000144e-4
B,5.120768749999976e-4
B-,1.6826900000000068e-4
C+,0.0011984866666666658
C,-0.0010192970588235233
C-,-8.43803636363637e-4
NA,-2.5186553459119764e-5
S,0.016298852500000002
A+,4.252414285714285e-4
A,-0.0011268841666666638
A-,0.0015792408333333327
B+,9.479699999999984e-4
B,3.103031249999985e-4
B-,-9.277209999999984e-4
C+,3.415999999999974e-5
C,0.001013355882352948
C-,5.659763636363634e-4
NA,-1.9163735849057088e-5
S,-0.0089385525
A+,0.0027493728571428597
A,0.002883524166666665
A-,0.0013903608333333296
B+,-0.0015806074999999992
B,-8.590312500000071e-5
B-,9.860700000000088e-5
C+,2.140833333333308e-4
C,0.0011370994117647106
C-,-0.001111416363636363
NA,1.8445723270440213e-5
S,-0.0014904024999999974
A+,-2.296528571428561e-4
A,4.4963750000000333e-4
A-,-0.004441272500000006
B+,-0.0021210650000000023
B,0.0014019381249999999
B-,-9.02906999999999e-4
C+,2.545933333333338e-4
C,-0.0013788441176470552
C-,5.480545454545456e-4
NA,5.1030905660377806e-5
S,-0.013880632499999995
A+,0.0035876500000000004
A,9.886475000000026e-4
A-,-0.0025453925000000063
B+,-3.703500000000215e-5
B,-0.0010209168749999986
B-,7.004830000000034e-4
C+,1.705633333333342e-4
C,0.001763535882352947
C-,-0.0011595581818181814
NA,3.608167295597488e-5
S,0.011777702500000004
A+,1.0431285714285924e-4
A,-0.004442584166666667
A-,-0.0023019858333333397
B+,4.905075e-4
B,-5.659081249999985e-4
B-,-6.463989999999981e-4
C+,8.81333333333326e-5
C,6.357723529411821e-4
C-,2.3054545454545392e-5
NA,-3.5050440251574857e-6
S,-0.0219119625
A+,0.007721621428571429
A,-3.618749999999848e-5
A-,8.24385833333333e-4
B+,-1.1785500000000064e-4
B,-5.672531249999987e-4
B-,7.26550000000026e-5
C+,-2.5149666666666955e-4
C,-2.667470588234975e-5
C-,-1.4578545454545542e-4
NA,3.8503610062893087e-5
S,-0.0027826374999999973
A+,-0.00864565
A,0.0029031441666666664
A-,0.00267567916666667
B+,0.0019371774999999989
B,-4.0759062500000075e-4
B-,0.001100889000000004
C+,1.6111666666666447e-4
C,0.0011484523529411783
C-,9.726363636363565e-5
NA,-2.756993710692192e-6
S,-0.008144867500000003
A+,0.0066496300000000045
A,-0.0018224741666666689
A-,7.004425000000045e-4
B+,-8.648599999999983e-4
B,-7.577681249999993e-4
B-,-0.0016617709999999983
C+,-3.344466666666665e-4
C,2.295382352941234e-4
C-,-8.810109090909098e-4
NA,-1.8220000000003865e-6
S,0.01222402250000001
A+,-1.6317857142856401e-4
A,-3.694508333333345e-4
A-,-0.0035444041666666723
B+,-0.0014007899999999981
B,-0.0014151456249999984
B-,-0.0012009149999999994
C+,4.1538333333333345e-4
C,7.823235294118017e-5
C-,0.001368434545454545
NA,2.1371194968550584e-6
S,-0.0022747724999999937
A+,-0.0061241957142857085
A,-0.002095327500000003
A-,-3.3751083333333795e-4
B+,-0.002054725000000005
B,0.001178090624999998
B-,-0.0011202629999999985
C+,-1.2382000000000126e-4
C,-8.87928823529407e-4
C-,1.2666000000000042e-4
NA,5.638100628930774e-6
S,-0.019757472500000005
A+,-0.0031985871428571425
A,-0.001723010833333336
A-,0.004160504166666667
B+,5.45437499999996e-4
B,-2.0557812500000057e-4
B-,-9.619369999999976e-4
C+,-5.978966666666649e-4
C,-0.001292217058823525
C-,9.183272727272732e-4
NA,3.805860377358543e-5
S,-0.017735922499999997
A+,8.355157142857197e-4
A,0.0014561758333333326
A-,6.048075000000038e-4
B+,-0.0010782675000000016
B,-4.497231249999993e-4
B-,0.0014063630000000016
C+,3.1161000000000063e-4
C,4.42812352941182e-4
C-,-5.702399999999999e-4
NA,-7.106679245283349e-6
S,0.0311894175
A+,0.004566561428571432
A,0.0015172725000000037
A-,-0.0012754058333333384
B+,1.3800999999999993e-4
B,-7.065256249999984e-4
B-,-1.0922499999999721e-4
C+,8.547866666666649e-4
C,2.6191588235294433e-4
C-,-1.9578727272727233e-4
NA,8.716817610062826e-6
S,0.027399992499999998
A+,-2.8978428571428975e-4
A,-4.920874999999971e-4
A-,0.0020923408333333392
B+,-7.313325000000032e-4
B,1.4116187499999894e-4
B-,-1.8082499999999763e-4
C+,-2.772600000000015e-4
C,7.791117647059143e-5
C-,0.0011596872727272717
NA,1.2642628930817855e-5
S,-0.006938672500000001
A+,0.003901724285714292
A,-0.002862385833333334
A-,-0.0013416991666666636
B+,-0.0014185175000000004
B,-6.257243750000006e-4
B-,0.0012950690000000013
C+,1.8360999999999784e-4
C,-5.765064705882305e-4
C-,6.33767272727273e-4
NA,1.661847798742172e-5
S,-0.009968382500000001
A+,-0.004280632857142853
A,-0.0018232274999999982
A-,1.8563249999999467e-4
B+,-5.154725000000004e-4
B,-3.075568750000014e-4
B-,-7.973899999999926e-5
C+,-5.449999999998101e-6
C,-7.536294117646844e-5
C-,2.9457454545454544e-4
NA,1.1852163522012792e-5
S,-0.0164811025
A+,-0.0016250814285714218
A,-2.488891666666654e-4
A-,0.002197094166666665
B+,-7.173100000000018e-4
B,2.564793749999982e-4
B-,0.0012616730000000005
C+,4.0619333333333094e-4
C,-8.100652941176446e-4
C-,5.048599999999998e-4
NA,4.6043106918239154e-5
S,-0.014950892500000002
A+,0.006447695714285717
A,4.3706916666666495e-4
A-,-3.076250000000642e-5
B+,0.0018232799999999977
B,-3.5613312499999735e-4
B-,-6.596649999999993e-4
C+,-0.0010029033333333324
C,6.516647058824145e-5
C-,8.713454545454546e-4
NA,-2.3669194968553983e-5
S,0.006737947499999999
A+,3.274757142857147e-4
A,0.0012325991666666714
A-,-0.002862912500000008
B+,4.861324999999993e-4
B,-8.645656249999995e-4
B-,2.709570000000016e-4
C+,-0.0014775033333333325
C,3.994017647058885e-4
C-,-0.0011163527272727268
NA,-1.2249144654088469e-5
S,0.0042534025000000066
A+,-0.003975455714285714
A,8.171258333333301e-4
A-,-0.0017379341666666657
B+,-2.1831750000000043e-4
B,-4.044556249999987e-4
B-,-6.403109999999988e-4
C+,8.25600000000001e-5
C,7.348405882352951e-4
C-,-3.295090909090943e-5
NA,1.4644163522012524e-5
S,-0.0034225924999999957
A+,-0.008329515714285708
A,-5.345075000000035e-4
A-,0.004920877499999999
B+,-3.58305000000002e-4
B,-2.0465687500000087e-4
B-,8.249230000000011e-4
C+,-2.8433333333333576e-4
C,0.0010666158823529484
C-,-6.900490909090908e-4
NA,-4.7361635220128725e-6
S,-0.002044202499999998
A+,-0.005856498571428571
A,0.0010966358333333293
A-,-0.0012729608333333388
B+,-0.0015438824999999998
B,-8.162456250000015e-4
B-,0.0012381190000000013
C+,-7.74140000000002e-4
C,1.727311764705923e-4
C-,6.457399999999996e-4
NA,1.8843232704402574e-5
S,-0.0045969774999999975
A+,0.0011466185714285725
A,-4.947558333333314e-4
A-,-1.9557416666666642e-4
B+,0.0021502550000000002
B,-3.139731249999981e-4
B-,9.728210000000033e-4
C+,3.959033333333316e-4
C,-2.715805882352893e-4
C-,-5.549981818181829e-4
NA,-1.5702327044025423e-5
S,0.018434847500000007
A+,1.9351285714285836e-4
A,0.005705487499999996
A-,0.003231080833333337
B+,1.1512749999999942e-4
B,4.690281249999992e-4
B-,8.886350000000038e-4
C+,0.0012154299999999985
C,-1.651629411764648e-4
C-,0.0010843163636363642
NA,5.583270440250429e-7
S,0.003897217499999996
A+,0.0053142499999999995
A,-0.001307212500000001
A-,-0.0014922675000000067
B+,0.0033118499999999994
B,-0.0010552606250000026
B-,-0.0026112249999999983
C+,-3.4284666666666936e-4
C,-5.025947058823476e-4
C-,-0.0011318727272727268
NA,-4.5568691823900686e-5
S,0.0027684625000000025
A+,0.010189438571428565
A,1.1635583333333137e-4
A-,-0.004057317500000005
B+,-5.262674999999981e-4
B,-4.257687499999862e-5
B-,-6.998209999999989e-4
C+,7.594833333333342e-4
C,6.28407647058826e-4
C-,-1.10612727272727e-4
NA,-6.3156855345914185e-6
S,-0.009108917499999997
A+,3.12204285714293e-4
A,7.643749999999608e-5
A-,-7.813608333333292e-4
B+,-1.7721750000000168e-4
B,3.9996312500000083e-4
B-,5.679650000000014e-4
C+,-3.829266666666683e-4
C,-6.124276470588199e-4
C-,2.6948545454545474e-4
NA,3.3869748427673843e-5
S,-0.0164023275
A+,-0.001591478571428568
A,6.583758333333391e-4
A-,0.001067137499999997
B+,-7.031000000000122e-5
B,3.8211062499999914e-4
B-,1.3770000000023282e-6
C+,4.473400000000004e-4
C,0.00102669470588236
C-,6.603636363636372e-4
NA,2.1854150943396367e-5
S,-0.011422922500000002
A+,0.0011571871428571435
A,-0.0020136291666666695
A-,0.0027246941666666667
B+,-0.0017255625000000038
B,-1.5651187500000032e-4
B-,0.0010444070000000015
C+,9.981666666666692e-5
C,-5.927370588235243e-4
C-,-0.0011013800000000001
NA,-1.5503886792453015e-5
S,-0.011630257499999996
A+,8.283842857142858e-4
A,-7.33617499999996e-4
A-,0.0014318224999999944
B+,0.002121892499999999
B,5.575062499999908e-5
B-,-1.971899999999807e-5
C+,-1.0474000000000095e-4
C,-6.014017647058776e-4
C-,2.6076909090909134e-4
NA,-7.989559748429126e-7
S,-0.0066901325
A+,0.0014094928571428602
A,-0.00440803583333333
A-,-0.0016293458333333382
B+,0.003288192499999997
B,1.8283312500000232e-4
B-,-0.0014308869999999987
C+,-6.27179999999999e-4
C,0.0013483958823529466
C-,3.515272727272723e-4
NA,3.14838993710687e-6
S,-0.007614577499999999
A+,-0.0024123700000000005
A,-0.00174338416666667
A-,0.0018749741666666668
B+,0.0039602775
B,8.244906250000002e-4
B-,4.219030000000014e-4
C+,2.612599999999997e-4
C,7.239970588235336e-4
C-,2.046381818181818e-4
NA,1.3784465408805074e-5
S,0.023804632500000002
A+,-0.005765112857142849
A,-0.0033445624999999955
A-,-0.0024668175000000015
B+,-0.0032563674999999993
B,-5.015456249999987e-4
B-,2.062410000000019e-4
C+,8.471666666666819e-5
C,1.1665294117653171e-5
C-,-8.02976363636364e-4
NA,-1.3910314465410466e-6
S,-2.4324750000000354e-4
A+,0.0021053442857142846
A,-0.0022160691666666715
A-,1.7456416666666063e-4
B+,-0.0013563000000000008
B,4.963606249999996e-4
B-,-0.0013817169999999976
C+,1.5732333333333406e-4
C,-3.469017647058769e-4
C-,-7.826363636363673e-5
NA,8.859509433962414e-6
S,-0.0086719825
A+,-0.006964881428571428
A,0.0027058491666666637
A-,0.0013139024999999976
B+,0.0037734549999999985
B,3.1280687500000165e-4
B-,1.5719900000000313e-4
C+,-3.1849999999999283e-5
C,0.0011507194117647069
C-,-0.0011434490909090912
NA,3.0200591194968674e-5
S,-0.013423467500000008
A+,-7.146814285714229e-4
A,0.0030549425000000034
A-,0.00472175916666667
B+,-0.001006270000000002
B,-2.2515812500000114e-4
B-,0.0015600129999999996
C+,3.805933333333319e-4
C,-0.0010599147058823468
C-,7.160000000000282e-6
NA,-5.550301886792553e-6
S,0.006740757500000007
A+,0.009503627142857147
A,-0.0010429124999999978
A-,0.0041020808333333296
B+,-9.376700000000003e-4
B,0.0012698543750000002
B-,0.0012314910000000017
C+,8.508666666666635e-4
C,-6.933582352941139e-4
C-,-4.949690909090902e-4
NA,1.24614716981132e-5
S,0.0031755125000000055
A+,-0.004622467142857146
A,0.002453897499999998
A-,-0.0036479375000000053
B+,4.373749999999976e-4
B,5.201531250000021e-4
B-,2.269850000000017e-4
C+,9.498633333333325e-4
C,0.0017931382352941263
C-,9.083163636363637e-4
NA,2.1702905660377456e-5
S,-0.004315527499999997
A+,-0.0036237814285714266
A,-5.668975000000032e-4
A-,1.9425750000000535e-4
B+,-3.568525000000027e-4
B,-4.163187500000018e-5
B-,8.546500000000281e-5
C+,-5.432933333333358e-4
C,-3.5142176470587895e-4
C-,7.923690909090917e-4
NA,2.8900238993710985e-5
S,0.02348183250000001
A+,-0.010788635714285712
A,-0.0025041691666666667
A-,0.0011747624999999982
B+,8.180150000000007e-4
B,-8.520668750000007e-4
B-,-5.979329999999975e-4
C+,-6.629666666666689e-4
C,-0.001552762941176467
C-,1.0147818181818213e-4
NA,7.4948301886791735e-6
S,0.007616712500000006
A+,0.004059081428571433
A,0.0013239741666666673
A-,5.773674999999993e-4
B+,-9.702000000000115e-5
B,2.317431249999984e-4
B-,-0.0019225509999999976
C+,-7.087200000000029e-4
C,-3.942111764705836e-4
C-,-3.7736909090909103e-4
NA,2.0518603773585e-5
S,-0.021185687500000005
A+,0.005399544285714289
A,-5.306391666666622e-4
A-,0.0029144141666666646
B+,0.0034823775000000032
B,7.764693750000018e-4
B-,6.184500000000044e-5
C+,6.223266666666654e-4
C,-2.4387117647058253e-4
C-,-8.049872727272732e-4
NA,-4.393899371069492e-6
S,-0.017719837500000005
A+,-0.004269729999999994
A,-5.68944166666669e-4
A-,-1.3076416666666353e-4
B+,-0.0029632599999999975
B,4.2353687500000005e-4
B-,9.919710000000042e-4
C+,5.56323333333334e-4
C,-6.777382352941143e-4
C-,1.8804727272727278e-4
NA,1.7916742138365138e-5
S,0.0041829674999999955
A+,-0.0041473042857142805
A,0.00258905083333333
A-,-1.7929166666665976e-5
B+,-0.0016886700000000021
B,7.103125000001884e-6
B-,-3.2162299999999886e-4
C+,6.299433333333307e-4
C,3.236441176470613e-4
C-,-7.750654545454551e-4
NA,2.16923647798742e-5
S,0.0020485025000000104
A+,-0.007667184285714281
A,5.769758333333298e-4
A-,-9.569608333333381e-4
B+,0.005202724999999999
B,0.0012766843749999993
B-,7.365850000000018e-4
C+,4.049099999999991e-4
C,8.270382352941198e-4
C-,5.988472727272734e-4
NA,1.9783132075472012e-5
S,-0.0193836575
A+,0.0018449500000000043
A,1.4984083333333494e-4
A-,3.083558333333376e-4
B+,-0.0017724200000000035
B,-5.249606249999996e-4
B-,-4.817749999999981e-4
C+,1.9666666666810756e-7
C,0.0018309970588235394
C-,-3.823781818181819e-4
NA,-3.2805194968553775e-5
S,0.0333196925
A+,0.0013267300000000001
A,9.283341666666684e-4
A-,0.001085999166666669
B+,-8.790075000000021e-4
B,1.7447437500000144e-4
B-,9.869490000000013e-4
C+,8.618866666666668e-4
C,-7.821935294117619e-4
C-,-9.836363636363664e-5
NA,-1.4815723270442132e-6
S,0.021409197500000008
A+,0.005379770000000003
A,-7.498708333333282e-4
A-,-0.0022935908333333328
B+,-0.0020220424999999966
B,-6.586906250000015e-4
B-,0.0013402190000000006
C+,6.670000000000104e-5
C,1.602994117647106e-4
C-,0.0013898745454545454
NA,-1.9838452830189147e-5
S,-0.0028007474999999895
A+,-0.006476678571428574
A,-0.0012602708333333378
A-,0.001627504166666664
B+,0.001029965
B,5.355993750000002e-4
B-,-0.0014734869999999973
C+,1.1218666666666821e-4
C,5.40179411764711e-4
C-,4.4257090909090833e-4
NA,2.5280213836478203e-5
S,-0.004088922500000007
A+,0.003495087142857134
A,-6.685833333332149e-6
A-,-0.0017964541666666727
B+,-0.0011326775000000007
B,-1.853312499999751e-5
B-,-1.5690999999997746e-5
C+,1.2155666666666396e-4
C,0.001356604117647061
C-,3.9668545454545485e-4
NA,-4.5608490566038523e-5
S,-0.010561337499999997
A+,-0.0037607328571428594
A,5.439891666666678e-4
A-,9.940583333333325e-5
B+,5.78212499999997e-4
B,3.046881249999983e-4
B-,9.18050000000004e-5
C+,9.431733333333316e-4
C,1.4406176470588796e-4
C-,-0.0013598945454545458
NA,1.5378993710689858e-6
S,0.0110976675
A+,0.0058186328571428565
A,0.00142788583333333
A-,-0.001023600833333341
B+,1.896949999999993e-4
B,0.0013178381249999984
B-,-2.5985899999999846e-4
C+,0.0012328200000000006
C,6.548700000000028e-4
C-,-9.399618181818176e-4
NA,1.679779874213843e-5
S,0.0027761624999999954
A+,2.4384714285714525e-4
A,-0.0021959824999999954
A-,-4.943674999999993e-4
B+,0.0014293449999999994
B,0.0010400293750000003
B-,-2.6400899999999946e-4
C+,-2.225899999999995e-4
C,0.0011772817647058896
C-,-8.473490909090917e-4
NA,2.080821383647806e-5
S,-0.024737742500000003
A+,0.0013093499999999969
A,0.0018226291666666638
A-,-0.0020620925
B+,-0.0038739700000000052
B,6.159018750000014e-4
B-,0.0023611769999999995
C+,2.4333333333331493e-5
C,-4.851123529411714e-4
C-,2.0089090909090884e-5
NA,4.8072591194970206e-5
S,0.012126242499999997
A+,-0.006960907142857139
A,-0.001223360833333329
A-,9.706008333333311e-4
B+,4.8808250000000183e-4
B,6.991031249999995e-4
B-,-3.5826299999999766e-4
C+,-7.149299999999981e-4
C,-1.8190882352940645e-4
C-,-1.3848727272727237e-4
NA,1.5053962264149611e-6
S,0.0119899125
A+,-0.004249932857142856
A,-0.002189910833333331
A-,-4.836916666667192e-5
B+,-9.385225000000006e-4
B,3.83035625000002e-4
B-,-0.0010254589999999983
C+,4.274366666666641e-4
C,0.0015723017647058866
C-,-3.322836363636373e-4
NA,2.181425157232715e-5
S,0.0029914974999999976
A+,-0.0015037414285714208
A,2.0417083333333283e-4
A-,0.003966104166666665
B+,-0.0016900975000000015
B,2.954106249999979e-4
B-,-5.860499999999834e-5
C+,1.3199999999999722e-4
C,6.835405882353018e-4
C-,-6.449799999999998e-4
NA,-2.9303861635220333e-5
S,0.007475057500000005
A+,-0.009943187142857135
A,0.00139899916666667
A-,0.0011036758333333274
B+,-7.828700000000007e-4
B,2.213818750000007e-4
B-,0.001340745000000004
C+,-1.6942999999999928e-4
C,-0.00131688058823529
C-,6.429272727272788e-5
NA,-1.2376364779874704e-5
S,-0.007651952499999998
A+,0.005506390000000007
A,0.002341475833333332
A-,0.0012227858333333293
B+,-0.0011694925000000028
B,-6.334731249999996e-4
B-,-5.015729999999984e-4
C+,-3.05726666666669e-4
C,-7.141123529411701e-4
C-,-1.4706727272727237e-4
NA,-5.175232704402807e-6
S,0.028949327499999997
A+,-0.005955627142857142
A,-3.0799916666666136e-4
A-,-0.0022556208333333306
B+,-0.001987760000000002
B,-2.5215437499999946e-4
B-,9.007670000000023e-4
C+,2.1241666666666433e-4
C,-1.5091235294117293e-4
C-,6.928709090909095e-4
NA,-3.1627031446541674e-5
S,-0.025988112500000004
A+,-0.0012587871428571364
A,-6.596174999999947e-4
A-,0.0032221725000000016
B+,-4.5477499999999993e-4
B,0.001046665624999999
B-,-5.402449999999988e-4
C+,-5.33606666666665e-4
C,-4.71951176470584e-4
C-,-9.426963636363637e-4
NA,5.5884364779874454e-5
S,0.003352667499999993
A+,-0.0024756471428571437
A,5.890308333333307e-4
A-,-0.0012128091666666722
B+,0.0026848174999999984
B,-3.983124999999327e-6
B-,0.0013573230000000019
C+,-1.717033333333328e-4
C,5.798888235294139e-4
C-,8.830236363636367e-4
NA,-4.447699371069262e-5
S,0.0108278025
A+,-5.616842857142887e-4
A,-0.0015243291666666636
A-,0.0032820241666666685
B+,2.1999249999999783e-4
B,-0.001252424374999999
B-,0.0015025109999999998
C+,-4.073900000000019e-4
C,-4.4051352941176255e-4
C-,3.7592727272727335e-4
NA,-6.3872075471701596e-6
S,-0.0010607075000000044
A+,-6.531871428571419e-4
A,5.5437499999998305e-5
A-,5.772391666666619e-4
B+,-0.0017074575000000022
B,-1.591406250000008e-4
B-,-8.99214999999998e-4
C+,-3.749533333333345e-4
C,1.2345941176471182e-4
C-,-0.001401510909090909
NA,-2.51691823899396e-6
S,0.002690022500000007
A+,-9.594128571428553e-4
A,1.4851083333333612e-4
A-,-0.0036088208333333394
B+,-9.78249999999884e-6
B,2.4113062500000164e-4
B-,3.174170000000009e-4
C+,8.165100000000003e-4
C,-4.769829411764668e-4
C-,-0.0012263690909090905
NA,2.483422641509484e-5
S,-0.0019336775000000036
A+,0.0015847014285714327
A,-0.004880539166666663
A-,0.004667809166666669
B+,0.0011321499999999997
B,9.742256250000021e-4
B-,-3.1611099999999864e-4
C+,-6.729866666666656e-4
C,7.676411764706444e-5
C-,-0.001476072727272727
NA,-2.4264566037736322e-5
S,-0.0063770275000000045
A+,-0.004966809999999994
A,0.004586232499999997
A-,-8.306158333333401e-4
B+,0.0011325450000000013
B,-5.178381249999986e-4
B-,0.0011141390000000018
C+,4.522333333333306e-4
C,7.709958823529461e-4
C-,-2.2384909090909045e-4
NA,-2.2493295597484925e-5
S,-0.001336937500000004
A+,-0.00782113285714286
A,-0.0017670258333333348
A-,-0.0016791958333333384
B+,-9.739300000000003e-4
B,-4.708731250000018e-4
B-,-7.961499999999823e-5
C+,5.725733333333305e-4
C,0.0011751170588235377
C-,2.27838181818182e-4
NA,-6.712113207547334e-6
S,-0.001937402500000006
A+,0.006196038571428578
A,0.002574062499999996
A-,4.0927500000002254e-5
B+,0.0033929349999999997
B,-5.969243749999993e-4
B-,-0.0011889509999999982
C+,0.0011196299999999993
C,-1.6303588235293834e-4
C-,-4.2119636363636373e-4
NA,2.861647798742019e-6
S,8.350124999999998e-4
A+,-0.006763869999999993
A,0.002134557499999996
A-,0.0020014791666666657
B+,-0.0012323375000000004
B,-3.317206249999993e-4
B-,1.477550000000017e-4
C+,0.0010226166666666672
C,-2.3452941176429996e-6
C-,-5.068563636363635e-4
NA,-2.787193710691877e-5
S,-0.0109097125
A+,0.006773584285714281
A,-0.0020469424999999997
A-,-0.003041385833333336
B+,1.765674999999964e-4
B,-1.3051937499999942e-4
B-,-0.0017779129999999982
C+,-7.986866666666694e-4
C,-4.382594117647019e-4
C-,-1.4267636363636443e-4
NA,-3.177664150943451e-5
S,-0.005526787500000001
A+,5.912185714285745e-4
A,-2.2901083333333648e-4
A-,0.003739230833333335
B+,-5.627624999999999e-4
B,-1.0871937500000041e-4
B-,-4.226769999999976e-4
C+,-5.72056666666669e-4
C,-0.001209339411764701
C-,0.0017711490909090902
NA,-1.3661270440251785e-5
S,-0.010615967499999997
A+,-0.00546640142857143
A,-0.004394720833333335
A-,-0.0023538591666666716
B+,-0.0013697099999999997
B,-1.1520562500000174e-4
B-,-4.086609999999976e-4
C+,3.738666666666652e-4
C,2.996476470588279e-4
C-,-0.00030283454545454517
NA,1.4658150943396046e-5
S,0.008413282500000004
A+,-0.0076149357142857145
A,0.0011812341666666633
A-,0.0016975241666666613
B+,-0.0025033300000000033
B,5.962681250000017e-4
B-,1.4233500000000154e-4
C+,-1.9304333333333205e-4
C,3.157911764705921e-4
C-,-0.0014021890909090909
NA,-1.1540339622641968e-5
S,9.211525000000044e-4
A+,-0.003989495714285721
A,-0.0018514758333333383
A-,0.003385387499999995
B+,-0.001718497499999999
B,7.12324375000001e-4
B-,6.630890000000017e-4
C+,-6.733833333333347e-4
C,-2.0502411764705385e-4
C-,1.7017818181818133e-4
NA,2.4812792452830443e-5
S,0.029862402500000006
A+,-0.002494555714285706
A,0.0016673858333333363
A-,-3.240858333333333e-4
B+,-0.0013008025000000004
B,-4.889806249999978e-4
B-,5.940090000000021e-4
C+,-2.0396666666666502e-4
C,1.7395705882353193e-4
C-,3.8813090909090855e-4
NA,-1.4549685534607397e-7
S,-0.0037000425000000025
A+,-0.0034733499999999944
A,-0.0016210975000000003
A-,-0.0022874124999999984
B+,-8.732125000000051e-4
B,8.412343750000002e-4
B-,4.359070000000015e-4
C+,-6.578399999999981e-4
C,-1.343747058823504e-4
C-,-2.3548181818181804e-4
NA,6.707584905660223e-6
S,-7.151774999999977e-4
A+,0.0024320414285714277
A,4.796291666666657e-4
A-,-1.7334750000000732e-4
B+,0.0016117949999999955
B,-3.578631249999988e-4
B-,5.520230000000036e-4
C+,-7.562999999999989e-4
C,-5.416523529411704e-4
C-,-0.001440978181818182
NA,5.5704238993711005e-5
S,0.015600337500000006
A+,0.002653032857142861
A,7.700791666666668e-4
A-,6.184583333333547e-5
B+,-0.0015744975000000017
B,6.393856249999985e-4
B-,6.493310000000016e-4
C+,1.1180666666666463e-4
C,-5.08327647058817e-4
C-,1.6832909090909063e-4
NA,-3.0156515723271286e-5
S,-0.013939122500000001
A+,-0.001968409999999997
A,0.0021472691666666664
A-,-0.003074442499999999
B+,0.0012425249999999965
B,3.105131250000012e-4
B-,-0.001046942999999999
C+,2.714533333333316e-4
C,3.6328176470588945e-4
C-,-9.163836363636359e-4
NA,-3.814992452830307e-5
S,0.029743177500000006
A+,-8.06328571428544e-5
A,1.083324999999964e-4
A-,0.0011868208333333317
B+,3.539749999999899e-5
B,7.056056249999989e-4
B-,5.64785000000002e-4
C+,-9.837700000000025e-4
C,4.8555470588235937e-4
C-,1.4751818181818206e-4
NA,-5.391157232704873e-6
S,0.0013194475000000022
A+,-0.0020797642857142804
A,-8.987258333333366e-4
A-,0.002336224166666664
B+,8.687974999999989e-4
B,-4.246781250000013e-4
B-,-8.362329999999981e-4
C+,-3.84943333333333e-4
C,7.227147058823575e-4
C-,4.3241454545454546e-4
NA,-7.592188679245408e-6
S,0.0025566575000000014
A+,0.004437555714285719
A,7.220875000000012e-4
A-,1.0334416666667076e-4
B+,-9.9496e-4
B,-5.30341875000002e-4
B-,-8.131089999999986e-4
C+,7.346666666665639e-6
C,-6.377476470588175e-4
C-,-8.209181818181816e-4
NA,2.505723270440141e-6
S,-0.011151077500000002
A+,0.0021411042857142864
A,-6.318775000000011e-4
A-,-0.0034739491666666636
B+,0.0018311274999999992
B,5.29833124999999e-4
B-,7.068610000000016e-4
C+,7.718599999999983e-4
C,-3.319705882352424e-5
C-,-3.3036363636363466e-5
NA,-2.8297522012579068e-5
S,0.012604182499999993
A+,0.0026528271428571423
A,-1.3928583333332946e-4
A-,-0.0024903375000000076
B+,-0.0021705124999999974
B,1.5025187500000196e-4
B-,-5.454729999999984e-4
C+,-8.090266666666663e-4
C,7.014205882352969e-4
C-,-1.5036363636364257e-5
NA,-4.505974842767536e-6
S,0.0031346424999999976
A+,-0.0010785585714285601
A,0.0013844274999999992
A-,0.001971467500000006
B+,-9.006525000000015e-4
B,-6.139381250000015e-4
B-,8.071300000000213e-5
C+,2.361966666666656e-4
C,-3.784647058823186e-5
C-,3.410727272727275e-4
NA,-3.5828465408805526e-5
S,-6.621525000000002e-4
A+,-9.72442857142871e-5
A,-5.611808333333317e-4
A-,5.278583333333829e-5
B+,-0.0019591224999999995
B,6.567568749999991e-4
B-,-9.247749999999982e-4
C+,-2.66593333333335e-4
C,7.610994117647086e-4
C-,-0.0015044745454545461
NA,1.1360113207547216e-5
S,0.0029722324999999993
A+,-1.2501571428571163e-4
A,-0.004007617500000005
A-,-0.002406665833333333
B+,0.00026768749999999623
B,-7.861031250000011e-4
B-,-0.001202574999999998
C+,3.303499999999995e-4
C,5.565900000000038e-4
C-,9.061345454545447e-4
NA,-5.264037735849298e-6
S,0.0030241925000000047
A+,-0.0026301185714285623
A,-4.5364916666666705e-4
A-,-0.0018065741666666722
B+,-0.0011564724999999986
B,-3.1733187500000064e-4
B-,-1.716249999999979e-4
C+,-6.25573333333335e-4
C,6.478441176470665e-4
C-,1.5792181818181795e-4
NA,2.076104402515768e-5
S,0.0173959625
A+,0.01172087285714286
A,7.473591666666647e-4
A-,-8.790108333333399e-4
B+,0.001528714999999998
B,-4.3379062499999976e-4
B-,0.0015908750000000018
C+,2.9761333333333187e-4
C,-0.0011077876470588202
C-,7.201981818181813e-4
NA,-5.861646540880516e-5
S,-0.0041338074999999995
A+,-0.00407485857142857
A,-0.0015587258333333372
A-,-0.0036780341666666737
B+,3.907974999999986e-4
B,-4.986781249999989e-4
B-,-1.2809699999999905e-4
C+,-0.001031349999999998
C,4.6584529411764896e-4
C-,-0.0011315799999999997
NA,3.4853207547170265e-6
S,0.0039055525000000037
A+,-0.007149555714285711
A,-0.0035533375000000034
A-,-1.808175000000013e-4
B+,8.028524999999978e-4
B,7.125481249999997e-4
B-,9.200630000000011e-4
